stripe_account_id,display_name,business_name,email,charges_enabled,payouts_enabled,created,statement_descriptor,business_url,support_phone,likely_restaurant,likely_restaurant_reference,match_basis,agreeing_signals,signals,disco_holds_account
acct_1NYDmnJiGjT5DDJk,Doppelgang LLC,Porcos Philly,doppelgang2204@gmail.com,false,false,,PORCOSPHILLY.COM,porcosphilly.com,+12155452939,Porco's Porchetteria & Small Oven Pastry Shop,6f940365-fd2a-4e97-b9d3-9f078551ebd9,address (city),2,address (city) + address (zip only),no
acct_1QKhAxJdbBYOAizg,Pepperazzy,Kadiwal LLC,thepepperazzy@gmail.com,false,false,2024-11-13,PEPPERAZZY,www.pepperazzy.com,+15125424754,Pepperazzy,e65bd606-9f0c-4eb3-bc7e-f7ce567e9ab6,address (city),2,address (city) + business url,no
acct_1TyXnIKTNuY1rXIb,REALMUTO LABORATORIO,REALMUTO LABORATORIO LLC,laboratorio@realmuto.com,false,false,2026-07-29,REALMUTO LABORATORIO,realmuto.com,+16469964094,Realmuto Pasticceria,af24fb4d-6557-4c3a-98a6-0f5b46eeaf0d,business url,2,business url + name,no
acct_17KG1MBZSwjdF5rf,Ediblecreationsbygerry,,gerry@justgerry.com,true,true,,EDIBLECREATIONSBYGERRY,www.ediblecreationsbygerry.com,+14013664477,Edible Creations by Gerry/Just Gerry's ,629daaac-fed4-4ded-8ab0-ad654b7a7144,business url,,business url,no
acct_1FeonsA7FmqEvZPU,Larkinsontheriver,"Front Roe Restaurants, Inc.",tiffany@larkinsrestaurants.com,true,true,,LARKINS ON THE RIVER,www.larkinsontheriver.com,+18644679777,Larkin's Catering & Events,1176ac36-76dc-47b8-a365-fd223a65bf41,name,,name,no
acct_1Fu69mHmP7lMfif0,Alta Calidad,Malabar Kitchen LLC,michael@altacalidadbk.com,true,true,,OTRA VEZ,https://altacalidadbk.com/,+15043548194,Alta Calidad,12a4ac54-8fa3-41be-ae2a-09475c19b7b2,name,,name,no
acct_1H34tTFZUHpHqPYP,Thestonescommonhouse,Jacolo LLC,info@thestonescommonhouse.com,true,true,,THE STONES,www.thestonescommonhouse.com,+17814351344,The Stones Common House & Kitchen,138e6fd8-8552-4715-a2e3-1ae08ed8c6c9,business url,,business url,no
acct_1HYDpvDHw24AhmbS,rangoon.nyc,Rangoon Restaurant Concepts LLC,rangoon500@gmail.com,true,true,,RANGOON,https://www.rangoon.nyc,+19174420100,NYC Catering Company LLC,92218093-9648-4d63-babd-82cb90612065,name,,name,no
acct_1JzQAWCQ5cq0v33o,Victorsdelihouston,victors deli and restaurant,charuvilamathew@gmail.com,true,true,,VICTORSDELIHOUSTON.COM,https://victorsdelihouston.com/,+15163691780,AJ's Deli,5039f3ea-72a0-4b64-8e7f-a3d6da960523,company name,,company name,no
acct_1Leg6IERJTyJLJCQ,Hgworkshops,Laura Beningo,info@hgworkshops.com,true,true,,WWW.HGWORKSHOPS.COM,www.hgworkshops.com,+16094454844,Beach Buns Bakery,171ac0cd-0df5-4257-8b3d-14d60e5d2c57,address (zip only),,address (zip only),acct_1O7nymDA1L5slu2Q
acct_1M9szWHjRgXIn9jd,Summer Salt 14th Street,Summer Salt,danny@summersaltnyc.com,true,true,,SUMMERSALTNYC.COM,SUMMERSALTNYC.COM,+12128244108,Summer Salt - Midtown,52164999-dd5b-4e01-a07e-62b655655be2,name,,name,no
acct_1MzVpBBCI5u1DgSj,Maizportland,Ashanti Pettaway,maiz.portland@gmail.com,true,true,,MAIZPORTLAND,https://www.maizportland.com/,+12074002881,Maíz Catering,bf8ad038-1a3f-4075-8fcc-35e40e587b0c,address (zip only),,address (zip only),no
acct_1N1qc4A9COHNTy11,Familymeal,,kirk.thomasii@gmail.com,true,true,2023-04-28,KIRKIES KITCHEN,www.familymeal.com/kirkieskitchen,+17329773683,El Tequileno Family Mexican Restaurant,877b84eb-f491-4253-9bd3-c9843465875c,name,,name,no
acct_1NdHYaA6pdIle9dv,Wavershaksdeli,,wavershaks@gmail.com,true,true,2023-08-09,WAVERSHAKSDELI.COM,wavershaksdeli.com,+17328299088,Wavershak's Deli and Grill,3cfb7dbf-af5b-4d0c-ad25-fe2116ac8725,business url,,business url,no
acct_1NXTG5Kg1Avh2SIl,rangoon.nyc,Rangoon Restaurant Concepts LLC,rangoon500@gmail.com,true,true,2023-07-24,RANGOON,https://www.rangoon.nyc,+19174420100,NYC Catering Company LLC,92218093-9648-4d63-babd-82cb90612065,name,,name,no
acct_1NYBoMHnAKzvFDjG,Family Meal Maiz,,martha@maizportland.com,true,true,,MAIZ COLOMBIAN ST FOOD,https://www.maizportland.com/,+12072666379,Maíz Catering,bf8ad038-1a3f-4075-8fcc-35e40e587b0c,address (zip only),,address (zip only),no
acct_1O2KS1DoGHNSBSsy,bunnychow.co,Bunny Chow - South African Food,info@bunnychow.co,true,true,2023-10-17,WWW.BUNNYCHOW.CO,www.bunnychow.co,+18552762533,Bunny Chow - South African Food - Miramar Shebeen,84fd2401-8f00-41e6-afe5-01080a830c65,name,,name,no
acct_1O7c5ZBT6j7Kbbtq,Thexpot,Jerry Ngo,jerry@chubbygroup.com,true,true,2023-11-01,THEXPOT.COM,TheXPot.com,+17025249232,The X Pot,270a367a-abeb-4032-9583-506085bc1d49,business url,,business url,no
acct_1O7ggBL3h8niFWfC,Buongustowayne,23 pizza wayne inc,waseemhabib_89@yahoo.com,true,true,2023-11-01,WWW.BUONGUSTOWAYNE.COM,www.buongustowayne.com,+19732567777,Happy's Pizza - Wayne,d0c2f78d-cb59-4fd0-aa7a-28a5a9b82ce1,company name,,company name,no
acct_1OAjVqEhdBrISgMk,bunnychow.co,Bunny Chow - South African Food,info@bunnychow.co,true,true,2023-11-10,WWW.BUNNYCHOW.CO,www.bunnychow.co,+18552762533,Bunny Chow - South African Food - Miramar Shebeen,84fd2401-8f00-41e6-afe5-01080a830c65,name,,name,no
acct_1OINWcG2R4l9A8Rs,Platesfromparistogo,Paris Raymond,platesfromparis@gmail.com,true,true,2023-12-01,PLATESFROMPARIS,platesfromparistogo.com,+12154102823,Platesfromparis ,8a4873c9-59c8-4dfe-978e-17201166cc1b,name,,name,no
acct_1Oj8eyKje7IL1gzx,Hitthespotcateringcafe,Clyde  Wright,hitthespotcatering18@gmail.com,true,true,2024-02-13,HITTHESPOTCATERINGCAFE,hitthespotcateringcafe.com,+16789730164,Hit the spot catering cafe ,6029839c-c698-436a-a6aa-cd47286e086a,business url,,business url,no
acct_1OjbUqFFCwuGCvQq,Mygoodpie,Yasmin Abdul-Malik,mgoodpie@gmail.com,true,true,2024-02-14,MYGOODPIE.COM,WWW.MYGOODPIE.COM,+14085477190,MaLi Thai Kitchen,f5305c2c-1832-47ce-8dcd-ec372950b726,name,,name,no
acct_1Ojrt1K0UfgQ0hc3,Myperiperi,The Port of Peri Peri,pronto@myperiperi.com,true,true,2024-02-14,PERIFECTION,www.myperiperi.com,+12247887374,The Port of Peri Peri,47066d22-d331-429a-9de8-8250ea4b6ab0,address (city),,address (city),no
acct_1OoaULAbuhTfFkro,Summer Salt 23rd St,Summer Salt,danny@summersaltnyc.com,true,true,2024-02-27,SUMMER SALT - 23RD ST,SUMMERSALTNYC.COM,+12122090648,Summer Salt - Midtown,52164999-dd5b-4e01-a07e-62b655655be2,name,,name,no
acct_1OT4oJGx9LDU8BN6,Pizzatiusa,Pizzati LLC,pizzati.dallas@gmail.com,true,true,,PIZZATI,https://pizzatiusa.com/,+19728638603,Pizzati,8e43dc9b-97ce-4c4b-9a6e-6655e2f1df28,name,,name,no
acct_1OZbFgCPjoEhz67V,Mintbeirutmiami,Mint Beirut ,mintbeirut@gmail.com,true,true,2024-01-17,MINT BEIRUT,www.mintbeirutmiami.com,+13054438664,AJ's Deli,5039f3ea-72a0-4b64-8e7f-a3d6da960523,company name,,company name,no
acct_1PAyp4HGCnfPhENR,Restaurant_Resy,BARRILA'S PASTARIA RISTORANTE,barrilaculinaryconcepts@gmail.com,true,true,2024-04-29,INSATIABLE EATS,www.insatiableeats.com,+16313773353,Miss Pasta,165d5eb0-85f7-4931-8697-f8cad1c10dfc,name,,name,no
acct_1PC63kC0TDJ1d46M,Chook,"Chook on Pearl, LLC",elizabeth@chookchicken.com,true,true,2024-05-02,CHOOK,www.chookchicken.com,+13032828399,Chook - Platt Park,e79ccfc1-e3c2-4d85-ab9f-98e7eff92301,address (zip only),,address (zip only),no
acct_1PdfSuIvYUj9yXMr,Haroon Alruby,Haroon Alruby,haroontaher10@gmail.com,true,true,2024-07-17,HAROON ALRUBY,www.crispynewyork.com,+16467073010,Crispy New York,080395f9-0813-4454-860f-c7cd37872bba,business url,,business url,no
acct_1PK3tfAOOonI5pQq,Wattle Cafe,Licensing 351 Inc,wattlenyc@gmail.com,true,true,2024-05-24,WATTLE CAFE,https://www.wattlecafe.com/,+12015201007,Short Grain,4e2f043b-b3b6-48b6-91d8-400a9d0234b7,address (zip only),,address (zip only),no
acct_1PSjMlFSTckTeKHy,Desiree Bagnell,Desiree Bagnell,desi.bagnell@gmail.com,true,true,2024-06-17,IAMTHEGRATEFULGOURMET.,www.iamthegratefulgourmet.com,+18564120897,Desi District,326d91f7-94a9-4c47-b40b-9a5f4da4e262,name,,name,no
acct_1QRyEsJg42dKhfRd,Maiz LLC,MAIZ LLC,maiz.portland@gmail.com,true,true,2024-12-03,MAIZ LLC,www.maizportland.com,+12074002881,Maíz Catering,bf8ad038-1a3f-4075-8fcc-35e40e587b0c,address (zip only),,address (zip only),no
acct_1QS168033vOV8V6O,Maiz LLC,MAIZ LLC,maiz.portland@gmail.com,true,true,2024-12-03,MAIZ LLC,www.maizportland.com,+12074002881,Maíz Catering,bf8ad038-1a3f-4075-8fcc-35e40e587b0c,address (zip only),,address (zip only),no
acct_1QSNvpFGuNusNr2X,Crazyburger,,crazyburger42@gmail.com,true,true,2024-12-04,CRAZYBURGER.COM,crazyburger.com,+14019963731,Crazy Burger Cafe and Juice Bar,8da4266c-266f-456c-a293-317ea1a75181,business url,,business url,no
acct_1Rgd5XRvqtL04qpK,Genghis Grill - Arlington,FamilyMeal Concepts Inc,peter@familymeal.com,true,true,2025-07-03,FAMILYMEAL GENGHIS,www.familymeal.com,+18174657847,BurgerFi - Arlington,95339b04-6f1d-4c7a-ac35-4955a9dfd5c3,address (city),,address (city),acct_1SmgcVFj9UE7iGf6
acct_1RgkEIFdXNYg7x0l,Genghis Grill - Bixby,FamilyMeal Concepts Inc,peter@familymeal.com,true,true,2025-07-03,FAMILYMEAL GENGHIS,www.familymeal.com,+19183580050,ZK Grill,a71649f2-15d6-4b9d-bfbd-b3c8690c7bd4,name,,name,no
acct_1RgktBHSQ0ZC9TWt,Genghis Grill - Bryant Irvin,Peter Venti,peter@familymeal.com,true,true,2025-07-03,FAMILYMEAL GENGHIS,www.familymeal.com,+18177375800,WaBa Grill,42c7bc24-28dc-481d-8a54-4eb8d5ab6e73,address (city),,address (city),no
acct_1Rgl8KRsKmx66mI1,Genghis Grill - Lake Worth,Peter Venti,peter@familymeal.com,true,true,2025-07-03,GENGHIS FAMILYMEAL,www.familymeal.com,+18172372680,WaBa Grill,42c7bc24-28dc-481d-8a54-4eb8d5ab6e73,address (city),,address (city),no
acct_1Rglc5COZUcUg8CZ,Genghis Grill - Grand Prairie,Peter Venti,peter@familymeal.com,true,true,2025-07-03,GENGHIS,www.familymeal.com,+19724004768,ZK Grill,a71649f2-15d6-4b9d-bfbd-b3c8690c7bd4,name,,name,no
acct_1RglUkJfwaBJzbhC,Genghis Grill - Frisco,Peter Venti,peter@familymeal.com,true,true,2025-07-03,FAMILYMEAL GENGHIS,www.familymeal.com,+19726685426,ZK Grill,a71649f2-15d6-4b9d-bfbd-b3c8690c7bd4,name,,name,no
acct_1RglxCRvWmXR5hM5,Ghengis Grill - McKinney,Genghis Grill - McKinney,peter@familymeal.com,true,true,2025-07-03,FAMILYMEAL GHENGIS,www.familymeal.com,+12145854745,ZK Grill,a71649f2-15d6-4b9d-bfbd-b3c8690c7bd4,name,,name,no
acct_1RgmfqF1XIltVX7t,Ghengis Grill - Rockwall,Genghis Grill - Rockwall,peter@familymeal.com,true,true,2025-07-03,FAMILYMEAL GENGHIS,www.familymeal.com,+19727715426,Lucky Cat Poke Company Rockwall,ba21712b-fc03-49cf-8ee0-952bda0e6113,address (city),,address (city),no
acct_1RgmGGFjyyuKuzKy,Ghengis Grill - Mesquite,Genghis Grill - Mesquite,peter@familymeal.com,true,true,2025-07-03,FAMILYMEAL GHENGIS,www.familymeal.com,+19722705426,ZK Grill,a71649f2-15d6-4b9d-bfbd-b3c8690c7bd4,name,,name,no
acct_1RgmMfFjDhqGkk17,Ghengis Grill - Moore,Genghis Grill - Moore,peter@familymeal.com,true,true,2025-07-03,FAMILYMEAL GENGHIS,www.familymeal.com,+14057932695,ZK Grill,a71649f2-15d6-4b9d-bfbd-b3c8690c7bd4,name,,name,no
acct_1Rgmn1Rr6RKn1kY2,Ghengis Grill - Short Pump,Genghis Grill - Henrico,peter@familymeal.com,true,true,2025-07-08,FAMILYMEAL GENGHIS,www.familymeal.com,+18043604206,ZK Grill,a71649f2-15d6-4b9d-bfbd-b3c8690c7bd4,name,,name,no
acct_1RgS2j2NukMve6dA,Mileenddeli,MEV Hoyt Street LLC,catering@mileenddeli.com,true,true,2025-07-02,MEV HOYT STREET LLC,www.mileenddeli.com,+17188527510,Winfield Street Coffee - New York City,6ce3636c-0b33-40fb-bba9-d05c382d4511,address (city),,address (city),acct_1OuggbAgYIhWkfHV
acct_1RgtOyRxYRlB7w54,Wing it On - West Orange,FamilyMeal Concepts Inc,peter@familymeal.com,true,true,2025-07-08,WING IT ON,www.familymeal.com,+12016503205,Wing It,02853436-b28a-4528-a56a-90af8ad4e954,name,,name,no
acct_1SmgpSR8dSXH6ttw,BurgerFi,Falls Church BFI LLC,punamkhandpur@yahoo.com,true,true,2026-01-06,BURGERFI,www.BurgerFi.com,+17036569655,BurgerFi - Falls Church,ca123d68-c04e-4edd-bc11-8d15f2fa45c1,address (city),,address (city),no
acct_1SwlYo0ShU9J6hnk,Happy’s Pizza,MTA 129 INC,shamobrandon@yahoo.com,true,true,2026-02-03,MTA129,www.happyspizza.com,+18102380000,Happy's Pizza - Wayne,d0c2f78d-cb59-4fd0-aa7a-28a5a9b82ce1,name,,name,no
acct_1T4mzPAtFUVKCNBd,Melt Shop LLC,Melt Shop LLC,souley.valian@aurifybrands.com,true,true,2026-02-25,MELT SHOP LLC,https://www.meltshop.com,+13474686061,Melt Shop - Midtown West,0256284e-4146-4e64-a857-35e173ca7e58,name,,name,no
acct_1T4ScRHZZz6mWkf7,Melt Shop LLC,Melt Shop LLC,souley.valian@aurifybrands.com,true,true,2026-02-24,MELT SHOP LLC,https://www.meltshop.com,+13474686061,Melt Shop - Midtown West,0256284e-4146-4e64-a857-35e173ca7e58,name,,name,no
acct_1T4TXpJwOfToyq8B,Melt Shop LLC,Melt Shop LLC,souley.valian@aurifybrands.com,true,true,2026-02-25,MELT SHOP LLC,https://www.meltshop.com,+13474686061,Melt Shop - Midtown West,0256284e-4146-4e64-a857-35e173ca7e58,name,,name,no
acct_1TdYe8H3MqauEPnB,73 Greenwich AB LLC,Apollo Bagels,cassidy@apollobagels.com,true,true,2026-06-01,APOLLO BAGELS,https://apollobagels.com/,+18442183081,Apollo Bagels - West Village,864671d9-7ac5-4f2c-81fa-6e8726854107,already attached in Disco,,,acct_1TdYe8H3MqauEPnB
acct_1TdYrpKQzUcEyWEm,41 John AB LLC,41 John AB LLC,cassidy@apollobagels.com,true,true,,APOLLO BAGELS,https://apollobagels.com/,+18442183081,Apollo Bagels - FiDi,f4112807-6681-44db-b1d4-9b21b0e99fed,already attached in Disco,,,acct_1TdYrpKQzUcEyWEm
acct_1ThHQB2XucxS9g7Z,Eggbred,San Pablo Eggbred Inc,eggbredsanpablo@gmail.com,true,true,2026-06-11,EGGBRED,https://eggbred.com/,+15104722347,EggBred - San Pablo,0ef4355d-24a2-48e1-a24c-e2cf9829d861,already attached in Disco,,,acct_1ThHQB2XucxS9g7Z
acct_1TpA574BXg0euRk5,FamilyMeal Test Kitchen,FamilyMeal Concepts Inc,peter@familymeal.com,true,true,2026-07-03,FAMILYMEAL,www.familymeal.com,+17322397055,Test 35,5629470d-15ec-4039-8562-461211856b6a,already attached in Disco,,,acct_1TpA574BXg0euRk5
acct_1TpogO3Et7s8gYsL,Eatpancho,Pancho,peter@familymeal.com,true,true,2026-07-05,WWW.EATPANCHO.COM,https://www.eatpancho.com,+17322688117,Test 36,bc6587fa-c56f-4820-9176-317ff93635b9,already attached in Disco,,,acct_1TpogO3Et7s8gYsL
acct_1TqkQoBdEVwh2uSq,Briscola Trattoria,Regine Restaurants,briscolabrooklyn@gmail.com,true,true,2026-07-08,BRISCOLA TRATTORIA,www.briscolabrooklyn.com,+19178598320,Briscola Trattoria,4a42508b-db50-461c-8548-67cff23f8039,already attached in Disco,,,acct_1TqkQoBdEVwh2uSq
acct_1TrPAKQQYJdA1VLJ,Namkeen,ANAAD KITCHEN INC,harjotsinghny@gmail.com,true,true,2026-07-09,NAMKEEN STONYBROOK,https://www.eatnamkeen.com/,+16316750428,Namkeen -  Stony Brook,b2bb4b36-8a6a-41ec-9072-d1668bb1e267,already attached in Disco,,,acct_1TrPAKQQYJdA1VLJ
acct_1TvLMh7MOjigvFNg,Al Volo LLC,Al Volo Pier 57 LLC,info@alvolonyc.com,true,true,2026-07-20,AL VOLO PIER 57 LLC,https://alvolonyc.com,+13474754903,Al Volo Gastronomia Italiana,80ed44ce-96c4-4d36-97a2-ca29f37b5179,address (city),,address (city),no
acct_1U1nzL42szqGfsDO,Aztecdaves,Aztec Dave's Cantina ,info@aztecdaves.com,true,true,2026-08-07,WWW.AZTECDAVES.COM,https://www.aztecdaves.com/,+17087177522,Aztec Dave's Cantina,9aba6900-eb01-4e8d-aab9-5a853fc06a88,already attached in Disco,,,acct_1U1nzL42szqGfsDO
acct_1U5nbO3WZv4qhog5,Anju singh,Anju singh,arnav.anju@gmail.com,true,true,2026-08-18,ANJU SINGH,atlantabread.com,+16787930926,Atlanta Bread - Alpharetta,0532387f-e504-4d8e-8a21-217de5d39057,already attached in Disco,,,acct_1U5nbO3WZv4qhog5
acct_1U97Of3pZp4Fk9BM,Sprwt (1),Nicolle Walker Personal Chef LLC,chefnicolle@loveandplates.com,true,true,2026-08-27,NICOLLE WALKER PERSONA,www.loveandplates.com,8625960644,Love & Plates,e5708583-bcf0-4f22-b7a3-38c7bf754fc0,already attached in Disco,,,acct_1U97Of3pZp4Fk9BM
acct_1U9X6C3DufYy16In,Namkeen,Namkeen North Brunswick LLC,nabeel.shamim@gmail.com,true,true,2026-08-28,NAMKEEN NORTH BRUNS,http://www.eatnamkeen.com,+18486686858,Namkeen - North Brunswick,4e280597-e6f9-4aff-81f0-06f4847d1cd0,already attached in Disco,,,acct_1U9X6C3DufYy16In
acct_1UBo0V3xKXB8Bqu2,Crimsoncoward Plano,CRIMSON COWARD TX,frisco@crimsoncoward.com,true,true,2026-09-04,CRIMSON COWARD,www.crimsoncoward.com,+12144078323,Crimson Coward - Frisco,8e1adca0-8cdf-41a7-a9e8-80b4866566d1,already attached in Disco,,,acct_1UBo0V3xKXB8Bqu2
acct_1UDdyJ4CaF92wiYc,Blasteranbh,"Destomil, LLC",norma@blasteranbh.com,true,true,2026-09-09,BLASTERAN,www.blasteranbh.com,+13107016593,Blasteran,353bd8de-7371-4120-a116-d75607e934a8,already attached in Disco,,,acct_1UDdyJ4CaF92wiYc
acct_1Cy4h7H19koImp67,Tin Pan Bakery,Richer Treats Inc.,elisericher70@gmail.com,false,false,,TIN PAN BAKERY,tinpanbakery.com,+12073104405,Sassy's Cafe & Bakery,0f804b16-984d-4d71-88c8-39cecd0c5723,name,,name,no
acct_1IpfCpAAmxVTC86E,Chefcollinsevents,,chefcollinsevents@gmail.com,false,false,,CHEFCOLLINSEVENTS,www.chefcollinsevents.com,+17322391218,Chef Chen,7078c3a7-7afb-4aeb-b3f4-87a95c0920a5,name,,name,no
acct_1J7Qj3F0AvsfsHmS,Firetowerstratton,,petermicioni@gmail.com,false,false,2021-06-28,RESTAURANT,http://www.firetowerstratton.com/,+17325333730,Fire Island Grill - Simi Valley,07faf5d8-c01e-49c5-9c51-929597dba15b,name,,name,no
acct_1NpFIpHUNUZHRvya,Mealbux,Mealbux ,cellex360@gmail.com,false,false,2023-09-11,WWW.MEALBUX.COM,www.mealbux.com,+17372479696,Starvin' Arvin's Meal Prep,c6a82abd-af77-4932-a3eb-c6446fb96f04,name,,name,no
acct_1OpazvDXkGqYWPif,,,rnethercut@ztejas.com,false,false,2024-03-01,,,,Z'Tejas,6f4ebc36-6c82-4ee0-8c43-f5752772174b,business url,,business url,no
acct_1Q1CKHATDZSieU1A,Beanzee Enterprises,Beanzee Enterprises,bdonatti@winfieldcoffee.com,false,false,2024-09-20,WINFIELDCOFFEE.COM,www.winfieldcoffee.com,+12033437948,Winfield Street Coffee - Naples North,b6365e09-3a30-4221-a724-e05876b70593,address (zip only),,address (zip only),no
acct_1TnhAsQKRpn3GekC,Test 26,,peter@familymeal.com,false,false,2026-06-29,TEST 26,,,Test 26,e12bf624-e856-4d7d-ad05-e4bb324f5e6b,already attached in Disco,,,acct_1TnhAsQKRpn3GekC
acct_1TpI3wKXouYhNSiI,Lee's Chinese Food,,ltmproviders@gmail.com,false,false,2026-07-04,LEES CHINESE FOOD,,,Lee's Chinese Food,21c5dbc0-19aa-466e-886d-b3d20a0f13b1,already attached in Disco,,,acct_1TpI3wKXouYhNSiI
acct_1TsnQ73m7IaADyEC,Test 30,,chef+30@gmail.com,false,false,2026-07-13,TEST 30,,,Test 30,b608797f-2431-4c40-82a9-aaeeabb041b0,already attached in Disco,,,acct_1TsnQ73m7IaADyEC
acct_1UBhP8KX8qOOyH9E,Rendang Republic,,hello@rendangrepublic.com,false,false,2026-09-03,RENDANG REPUBLIC,,,Rendang Republic,77a9e6c0-3672-4f35-8c51-75141c3dd698,already attached in Disco,,,acct_1UBhP8KX8qOOyH9E
acct_16Ws8aA0gm4Qaml7,Cafecarmo,Carmo,dana@cafecarmo.com,true,false,,CARMO,www.cafecarmo.com,+15048754132,,,none,,,
acct_1IMdV4Ftb8DH3mH6,Loschamacosarl,Inc.,loschamacos922@gmail.com,true,true,,LOSCHAMACOSARL.COM,loschamacosarl.com,+12024215529,,,none,,,
acct_1P2K6uG1nkgyIUOy,Sfcateringatl,Sean Wilkins,sfcateringatl@gmail.com,true,true,2024-04-05,SFCATERINGATL.COM,www.sfcateringatl.com,+16787774438,,,none,,,
acct_1P31yeISLgR60G2S,Instagram,Ronimo Enterprises,nmorris@ronimo-enterprises.com,true,true,2024-04-07,LUCY PEARLS BAKERY,https://www.instagram.com/lucypearlssweets?igsh=MWdldTVnYjdnZWpocA%3D%3D&utm_source=qr,+13463672900,,,none,,,
acct_1ShcUE3bvhLOSUhD,Hedzole,Russell and Keswick LLC,hello@hedzole.com,true,true,2025-12-23,HEDZOLE,hedzole.com,+12023707985,,,none,,,
acct_1EnxFQKDeqmMX6ax,Famsfav,,famsfavicecream@gmail.com,false,false,,FAMSFAV.COM,famsfav.com,+16786132776,,,none,,,
acct_1Luj16HtFK9VJHiC,Facebook,,stevesitalianmeals@yahoo.com,false,false,2022-10-19,STEVES MEALS,https://www.facebook.com/StevesPoundCakes,+17329295636,,,none,,,
acct_1OtX8xJlz9UWDkpo,,,lolajade287@gmail.com,false,false,2024-03-12,,,,,,none,,,
acct_1PO5F0D4acuwYzlq,,,mgmt@smogenappetizers.com,false,false,2024-06-04,,,,,,none,,,
acct_1QKh0oHOYBZi02s1,Baldy's Restaurant Group,Baldy's Restaurant Group,sharon.chang@fattycorp.com,false,false,2024-11-13,LITTLEFATTYLA.COM,littlefattyla.com,,,,none,,,
acct_1T4RAj3FsxxfOEuh,,,kevin@familymeal.com,false,false,2026-02-24,,,,,,none,,,
